Time (s),Ay (m/s²),Fᵧ (N)
8.625,-8.713940620422363,0.5197449922561646
8.630000114440918,-8.72191333770752,0.5264882445335388
8.635000228881836,-8.544706344604492,0.5318828821182251
8.640000343322754,-8.669912338256836,0.5377270579338074
8.645000457763672,-8.529643058776855,0.5453693866729736
8.649999618530273,-8.434359550476074,0.5548099875450134
8.654999732971191,-8.546942710876465,0.5638010501861572
8.65999984741211,-8.293328285217285,0.5705443024635315
8.664999961853027,-8.409403800964355,0.5768380165100098
8.670000076293945,-8.415115356445312,0.5849299430847168
8.675000190734863,-8.371956825256348,0.5916732549667358
8.680000305175781,-8.18454647064209,0.5984165072441101
8.6850004196167,-8.302811622619629,0.6069579720497131
8.6899995803833,-8.237823486328125,0.6163985729217529
8.694999694824219,-8.039897918701172,0.6267382502555847
8.699999809265137,-8.123577117919922,0.635279655456543
8.704999923706055,-8.222508430480957,0.6424725651741028
8.710000038146973,-8.007668495178223,0.6514635682106018
8.71500015258789,-8.059833526611328,0.6591059565544128
8.720000267028809,-8.010482788085938,0.6658492088317871
8.725000381469727,-7.8424859046936035,0.6739410758018494
8.729999542236328,-8.06535530090332,0.6793357729911804
8.734999656677246,-7.90018367767334,0.6860790252685547
8.739999771118164,-7.481541633605957,0.691473662853241
8.744999885559082,-7.8325724601745605,0.6995655298233032
8.75,-7.704626560211182,0.7067583799362183
8.755000114440918,-7.611013412475586,0.7108044028282166
8.760000228881836,-7.693953514099121,0.7144007682800293
8.765000343322754,-7.665619850158691,0.7206944823265076
8.770000457763672,-7.642971992492676,0.7274377346038818
8.774999618530273,-7.54240608215332,0.7359791994094849
8.779999732971191,-7.61704158782959,0.7454198002815247
8.78499984741211,-7.420038223266602,0.7535116672515869
8.789999961853027,-7.485092639923096,0.7548603415489197
8.795000076293945,-7.507168292999268,0.759355902671814
8.800000190734863,-7.501030921936035,0.7643009424209595
8.805000305175781,-7.3637871742248535,0.7692459225654602
8.8100004196167,-7.5017194747924805,0.7732919454574585
8.8149995803833,-7.288494110107422,0.7800352573394775
8.819999694824219,-7.305621147155762,0.7849802374839783
8.824999809265137,-7.345461845397949,0.7876775860786438
8.829999923706055,-7.174071311950684,0.7894757986068726
8.835000038146973,-7.2895426750183105,0.7944208979606628
8.84000015258789,-7.330957889556885,0.8002650737762451
8.845000267028809,-7.125217914581299,0.8034119009971619
8.850000381469727,-7.2078022956848145,0.8052101135253906
8.854999542236328,-7.216593265533447,0.8074578642845154
8.859999656677246,-7.200399398803711,0.8097056746482849
8.864999771118164,-7.219823360443115,0.8088065385818481
8.869999885559082,-7.2276740074157715,0.8079074025154114
8.875,-7.159995079040527,0.8106047511100769
8.880000114440918,-7.203557014465332,0.8151002526283264
8.885000228881836,-7.248427391052246,0.8142011165618896
8.890000343322754,-7.294943809509277,0.8128525018692017
8.895000457763672,-7.361014366149902,0.8146506547927856
8.899999618530273,-7.438173770904541,0.8146506547927856
8.904999732971191,-7.450533390045166,0.8119534254074097
8.90999984741211,-7.4409966468811035,0.8097056150436401
8.914999961853027,-7.450758457183838,0.8092560768127441
8.920000076293945,-7.4427409172058105,0.8070083260536194
8.925000190734863,-7.492984294891357,0.8047605752944946
8.930000305175781,-7.532740116119385,0.8034119009971619
8.9350004196167,-7.540131568908691,0.8034119009971619
8.9399995803833,-7.472275733947754,0.8034119009971619
8.944999694824219,-7.513071537017822,0.8020632266998291
8.949999809265137,-7.555076599121094,0.7953199744224548
8.954999923706055,-7.542454242706299,0.7885767221450806
8.960000038146973,-7.624007701873779,0.786328911781311
8.96500015258789,-7.5936994552612305,0.7822829484939575
8.970000267028809,-7.613691806793213,0.775989294052124
8.975000381469727,-7.695403099060059,0.7719433307647705
8.979999542236328,-7.71610689163208,0.7723928689956665
8.984999656677246,-7.762386798858643,0.768796443939209
8.989999771118164,-7.7995171546936035,0.761154055595398
8.994999885559082,-7.717836380004883,0.7548603415489197
9,-7.82363224029541,0.7517135143280029
9.005000114440918,-7.9202656745910645,0.7485666871070862
9.010000228881836,-7.84327507019043,0.7418233752250671
9.015000343322754,-7.905552864074707,0.7355296015739441
9.020000457763672,-7.9622273445129395,0.7332818508148193
9.024999618530273,-7.891194820404053,0.7296854853630066
9.029999732971191,-8.000864028930664,0.7260890603065491
9.03499984741211,-7.984139919281006,0.717997133731842
9.039999961853027,-8.081355094909668,0.7081071138381958
9.045000076293945,-8.014338493347168,0.700914204120636
9.050000190734863,-8.044755935668945,0.6986664533615112
9.055000305175781,-8.202153205871582,0.6991159915924072
9.0600004196167,-8.124444961547852,0.692372739315033
9.0649995803833,-8.21679973602295,0.6829321980476379
9.069999694824219,-8.153157234191895,0.6757393479347229
9.074999809265137,-8.167896270751953,0.6689960360527039
9.079999923706055,-8.258625030517578,0.6604546308517456
9.085000038146973,-8.35692310333252,0.6555095314979553
9.09000015258789,-8.253655433654785,0.6523626446723938
9.095000267028809,-8.460508346557617,0.6451698541641235
9.100000381469727,-8.311641693115234,0.6388761401176453
9.104999542236328,-8.423799514770508,0.6370778679847717
9.109999656677246,-8.474030494689941,0.6312337517738342
9.114999771118164,-8.487804412841797,0.6226922869682312
9.119999885559082,-8.568232536315918,0.6172976493835449
9.125,-8.540074348449707,0.6105543971061707
9.130000114440918,-8.49130916595459,0.6024624109268188
9.135000228881836,-8.65700912475586,0.5952696800231934
9.140000343322754,-8.814903259277344,0.5921227931976318
9.145000457763672,-8.546097755432129,0.5898749828338623
9.149999618530273,-8.649682998657227,0.5867281556129456
9.154999732971191,-8.736021995544434,0.5808839797973633
9.15999984741211,-8.59045124053955,0.5754894018173218
9.164999961853027,-8.887184143066406,0.5687460899353027
9.170000076293945,-8.864680290222168,0.5620028376579285
9.175000190734863,-8.716221809387207,0.5566082000732422
9.180000305175781,-8.994221687316895,0.5543604493141174
9.1850004196167,-8.874838829040527,0.5516631603240967
9.1899995803833,-8.830154418945312,0.5476171970367432
9.194999694824219,-8.968465805053711,0.5426720976829529
9.199999809265137,-8.872396469116211,0.5408738851547241
9.204999923706055,-9.00814437866211,0.5413234233856201
9.210000038146973,-9.030858993530273,0.5381765365600586
9.21500015258789,-8.890790939331055,0.5336810946464539
9.220000267028809,-9.02661418914795,0.5318828821182251
9.225000381469727,-9.041994094848633,0.5273873209953308
9.229999542236328,-8.90380859375,0.5219926834106445
9.234999656677246,-9.089927673339844,0.5197449922561646
9.239999771118164,-9.089215278625488,0.5165981650352478
9.244999885559082,-9.08704948425293,0.5134512782096863
9.25,-9.239581108093262,0.5161486268043518
9.255000114440918,-9.077705383300781,0.5188459157943726
9.260000228881836,-9.057236671447754,0.5143503546714783
9.265000343322754,-9.113072395324707,0.5112035274505615
9.270000457763672,-9.005392074584961,0.5116531252861023
9.274999618530273,-9.077593803405762,0.5121026635169983
9.279999732971191,-8.975457191467285,0.5121026635169983
9.28499984741211,-8.851960182189941,0.513451337814331
9.289999961853027,-8.871712684631348,0.513900876045227
9.295000076293945,-8.81399154663086,0.514350414276123
9.300000190734863,-8.78166389465332,0.513900876045227
9.305000305175781,-8.810468673706055,0.5134512782096863
9.3100004196167,-8.75550365447998,0.515249490737915
9.3149995803833,-8.74029541015625,0.5188459157943726
9.319999694824219,-8.802271842956543,0.5215432047843933
9.324999809265137,-8.730810165405273,0.5233413577079773
9.329999923706055,-8.800298690795898,0.5233413577079773
9.335000038146973,-8.76683521270752,0.5233414173126221
9.34000015258789,-8.672476768493652,0.5242404937744141
